,TOTAL_BICYCLES,TOTAL_VEHICLES,TOTAL_PEDESTRIANS,LATITUDE,LONGITUDE,XCOORD,YCOORD,FATAL_BICYCLIST,MPDLATITUDE,MPDLONGITUDE,FROMDATE,STREETSEGID,ROUTEID,NEARESTINTSTREETNAME,NEARESTINTROUTEID,OFFINTERSECTION
195243,1,1,0,38.932459,-76.992621,400639.8,140508.51,0,38.932459,-76.992621,2017-01-25 05:00:00+00:00,7332.0,12001002,MONROE ST NE,12061422,0.0380102
195374,1,1,0,38.916786,-77.02470100000001,397857.87100000004,138768.905,0,38.91685,-77.024889,2018-08-23 04:00:00+00:00,-9.0,47082502,U ST NW,11087232,22.9227258
195452,1,1,0,38.879169,-77.010649,399075.963,134592.883,0,38.879169,-77.01057800000001,2017-06-13 04:00:00+00:00,2413.0,14000052,I ST SW,14047772,14.3845731
195461,1,1,0,38.905239,-77.061709,394647.473,137482.684,0,38.905239,-77.061709,2017-01-26 05:00:00+00:00,7858.0,11057852,31ST ST NW,11003102,45.8249274
195600,1,1,0,38.895495000000004,-77.033512,397092.895,136405.688,0,38.895526000000004,-77.033517,2018-06-30 04:00:00+00:00,1067.0,11069812,15TH ST NW,11001502,12.2998493
195681,1,1,0,38.893916,-77.02439100000001,397886.776,136237.78,0,38.893916,-77.02439100000001,2017-01-27 05:00:00+00:00,8606.0,11069812,9TH ST NW,11000902,36.3410291
195724,1,1,0,38.920744,-77.027372,397626.32,139208.432,0,38.91987,-77.027263,2018-06-30 04:00:00+00:00,10674.0,11036722,11TH ST NW,11001102,50.1
195771,1,1,0,38.896132,-77.021723,398115.54600000003,136476.104,0,38.896229999999996,-77.02192600000001,2018-07-01 04:00:00+00:00,6437.0,11031332,7TH ST NW,11000702,10.925951699999999
195800,1,1,0,38.953731,-77.026224,397700.696,142869.666,0,38.953731,-77.026224,2017-01-26 05:00:00+00:00,-9.0,47043982,INGRAHAM ST NW,11048422,50.4546271
196118,1,1,0,38.92725,-77.030027,397396.374,139930.616,0,38.927065,-77.030023,2019-11-01 04:00:00+00:00,,47060452,13TH ST NW & Alley-47060452,11001302,34.39
196158,1,1,0,38.900331,-77.02703000000001,397655.362,136942.36,0,38.900331,-77.02703000000001,2018-08-20 04:00:00+00:00,14865.0,11001102,11TH ST NW,11001102,1.54
196268,1,1,0,38.895154,-77.02705,397653.43700000003,136367.676,0,38.894771,-77.026944,2018-06-27 04:00:00+00:00,12987.0,11001102,PENNSYLVANIA AVE NW,11069812,10.24081
196287,1,1,0,38.908332,-77.034991,396965.131,137830.77,0,38.907922,-77.034564,2018-06-27 04:00:00+00:00,-9.0,47038082,15TH ST NW,11001502,45.2454132
196299,1,1,0,38.931825,-77.07664100000001,393354.804,140440.867,0,38.931277,-77.076949,2018-06-27 04:00:00+00:00,12438.0,11047842,39TH ST NW,11003902,15.878477599999998
196424,1,1,1,38.875653,-77.005317,399538.641,134202.52,0,38.874759000000005,-77.006077,2018-06-27 04:00:00+00:00,-9.0,58016972,M ST SE,13057852,202.287631
196507,1,2,0,38.902514000000004,-77.00057199999999,399950.4,137184.34,0,38.902514000000004,-77.00057199999999,2018-06-27 04:00:00+00:00,7997.0,12000402,K ST NE 3,12050892,0.0390668
196621,1,1,0,38.887134,-77.00905999999999,399213.98600000003,135477.043,0,38.887589,-77.00822600000001,2018-06-28 04:00:00+00:00,7170.0,15081252,INDEPENDENCE AVE SE,13047972,72.8109302
196652,1,1,0,38.912997,-77.009971,399135.276,138348.074,0,38.912812,-77.00997,2018-06-28 04:00:00+00:00,-9.0,47084082,RANDOLPH PL NW,11074622,64.915368
196678,1,1,0,38.905328000000004,-77.03171400000001,397249.222,137497.204,0,38.90509,-77.03156800000001,2018-06-28 04:00:00+00:00,5477.0,11085732,14TH ST NW,11001402,39.96
196796,1,1,0,38.900034999999995,-77.056268,395138.255,136930.41,0,38.900034999999995,-77.056268,2017-01-24 05:00:00+00:00,-9.0,21089891,27TH ST NW,11002702,42.318678999999996
196821,1,1,0,38.928737,-77.02621500000001,397726.351,140095.57,0,38.928737,-77.02621500000001,2017-01-24 05:00:00+00:00,4389.0,11080082,IRVING ST NW,11048752,9.647300999999999
196975,1,1,0,38.897349,-77.027562,397609.07,136611.34699999998,0,38.897432,-77.027952,2018-06-28 04:00:00+00:00,11108.0,11034382,12TH ST NW,11001202,15.571508999999999
196976,1,1,0,38.905646999999995,-77.03456899999999,397001.56299999997,137532.66,0,38.905646999999995,-77.03456899999999,2018-06-28 04:00:00+00:00,746.0,11001502,M ST NW,11057852,0.07621789999999999
197144,1,1,0,38.922661,-77.042684,396298.584,139421.684,0,38.922661,-77.042684,2017-01-30 05:00:00+00:00,11932.0,11001802,ADAMS MILL RD NW,11009102,0.0324419
197224,1,1,0,38.909828000000005,-77.041678,396385.869,137997.076,0,38.909828000000005,-77.041678,2017-01-30 05:00:00+00:00,11156.0,11001802,P ST NW,11068382,20.5300246
197341,1,1,0,38.909704,-77.067792,394120.179,137988.542,0,38.909704,-77.067792,2017-01-25 05:00:00+00:00,10654.0,11090022,34TH ST NW,11003402,6.5509104
197405,1,1,0,38.907472,-77.020774,398198.17799999996,137734.9,0,38.907253999999995,-77.02059100000001,2018-07-05 04:00:00+00:00,-9.0,47085822,N ST NW,11063182,15.9385506
197415,1,1,0,38.892087,-77.012173,398943.91,136026.929,0,38.892087,-77.012173,2017-01-31 05:00:00+00:00,5223.0,11000102,CONSTITUTION AVE NW,11025352,0.0422011
197424,1,1,0,38.933288,-77.036456,396839.15,140601.142,0,38.933288,-77.036456,2017-01-31 05:00:00+00:00,13162.0,11001602,NEWTON ST NW,11064612,0.039522800000000004
197443,1,1,0,38.938188000000004,-77.06026999999999,394774.76200000005,141145.997,0,38.938188000000004,-77.06026999999999,2017-01-30 05:00:00+00:00,4374.0,11076892,CONNECTICUT AVE NW,11025152,18.8516494
197529,1,1,1,38.895438,-77.02950799999999,397439.31299999997,136396.74599999998,0,38.895438,-77.02950799999999,2017-02-01 05:00:00+00:00,1681.0,11069812,13TH ST NW,11001302,10.8939329
197561,1,1,0,38.928219,-77.05427399999999,395296.422,140040.337,0,38.928219,-77.05427399999999,2017-02-01 05:00:00+00:00,4705.0,11025152,CATHEDRAL AVE NW,11020992,17.3813457
197611,1,1,0,38.906183,-77.051374,395544.00700000004,137592.557,0,38.906183,-77.051374,2017-02-01 05:00:00+00:00,-9.0,47085002,24TH ST NW,11002402,2.6734103
197629,1,1,0,38.93224,-77.02975500000001,397423.63899999997,140484.687,0,38.93224,-77.02975500000001,2017-02-01 05:00:00+00:00,11889.0,11001302,MONROE ST NW,11061422,14.092028299999999
197757,1,1,0,38.904167,-77.019593,398300.515,137368.017,0,38.903605999999996,-77.01983,2018-07-06 04:00:00+00:00,10350.0,11053492,6TH ST NW,11000602,62.1090686
197805,1,1,0,38.905908000000004,-77.048029,395834.125,137562.203,0,38.905451,-77.047276,2018-07-07 04:00:00+00:00,-9.0,47072392,WARD PL NW,11090802,127.1877199
197901,1,1,0,38.878314,-77.017581,398466.619,134415.164,0,38.878314,-77.01758199999999,2018-04-20 04:00:00+00:00,14208.0,14000402,I ST SW,14047772,108.7475685
197923,1,1,1,38.917003,-77.03649200000001,396835.27,138793.32,0,38.917003,-77.03649200000001,2018-07-07 04:00:00+00:00,4822.0,11001602,NEW HAMPSHIRE AVE NW,11064222,0.0903936
197932,1,1,0,38.915913,-77.046418,395973.859,138673.24599999998,0,38.915913,-77.046418,2017-02-02 05:00:00+00:00,6640.0,11055122,COLUMBIA RD NW,11024632,10.5461688
197934,1,1,0,38.889337,-77.002036,399823.346,135721.584,0,38.889338,-77.001832,2018-07-07 04:00:00+00:00,1942.0,13000302,3RD ST NE,12000302,55.220302100000005
197945,1,1,0,38.921572999999995,-77.031922,397231.841,139300.57,0,38.921514,-77.03192800000001,2019-08-07 04:00:00+00:00,,11001402,CHAPIN ST NW,11022032,16.18
198020,1,2,0,38.879286,-77.012956,398875.79,134605.98,0,38.879286,-77.012956,2018-07-02 04:00:00+00:00,10109.0,14028662,I ST SW,14047772,0.03
198084,1,1,0,38.904688,-77.005921,399486.42299999995,137425.612,0,38.904688,-77.005921,2017-01-27 05:00:00+00:00,12858.0,12070262,1ST ST NE,12000102,3.0691683999999997
198118,1,1,0,38.904269,-77.037261,396768.06299999997,137379.86,0,38.903704,-77.036934,2018-08-23 04:00:00+00:00,-9.0,47058892,L ST NW,11053492,28.583274699999997
198171,1,1,0,38.905625,-77.046646,395954.06200000003,137530.718,0,38.905625,-77.046646,2017-01-25 05:00:00+00:00,6826.0,11002102,M ST NW,11057852,0.0212113
198254,1,1,0,38.937176,-77.03307099999999,397132.828,141032.686,0,38.937057,-77.03286800000001,2018-07-03 04:00:00+00:00,12956.0,11081832,14TH ST NW,11001402,12.176608300000002
198322,1,2,0,38.905908000000004,-77.048029,395834.125,137562.203,0,38.904864,-77.047853,2019-11-02 04:00:00+00:00,,47072392,NEW HAMPSHIRE AVE NW,11064222,59.11
198434,1,1,0,38.909645000000005,-77.021916,398099.19,137976.166,0,38.909645000000005,-77.021916,2017-12-05 05:00:00+00:00,8191.0,11000702,P ST NW,11068382,0.020681900000000003
198467,1,1,0,38.915529,-77.01195600000001,398963.149,138629.221,0,38.915444,-77.012116,2018-05-07 04:00:00+00:00,4188.0,11084562,1ST ST NW,11000102,9.9295146
198633,1,1,0,38.899793,-77.03949399999999,396610.34,136844.16,0,38.899793,-77.03949399999999,2018-07-03 04:00:00+00:00,,,,,
198704,1,1,0,38.893566,-77.011409,399010.232,136191.06900000002,0,38.893390999999994,-77.011509,2018-07-04 04:00:00+00:00,9626.0,11019822,INDIANA AVE NW,11048162,22.368367499999998
198754,1,1,0,38.942975,-77.017723,398463.60299999994,141675.97199999998,0,38.943049,-77.018516,2018-07-04 04:00:00+00:00,-9.0,47013922,VARNUM ST NW,11089112,70.7156938
198762,1,1,0,38.895832,-77.027107,397653.984,136442.892,0,38.895832,-77.027107,2017-01-30 05:00:00+00:00,12987.0,11001102,E ST NW,11031332,33.535453600000004
198896,1,1,0,38.902516,-77.010413,399096.76,137184.563,0,38.902502,-77.011257,2018-05-28 04:00:00+00:00,4421.0,11050892,1ST TER NW,11000162,2.3912664
198929,1,1,0,38.881271999999996,-77.00035600000001,399969.10299999994,134826.345,0,38.881254999999996,-77.000578,2018-05-28 04:00:00+00:00,13182.0,13038612,4TH ST SE,13000402,1.8125977
199048,1,1,0,38.916185999999996,-77.018618,398385.37799999997,138702.251,0,38.915898,-77.018476,2018-07-10 04:00:00+00:00,11162.0,11000502,T ST NW,11084562,13.486384900000001
199149,1,1,0,38.892394,-77.016079,398605.07,136061.11,0,38.892979,-77.016081,2018-07-11 04:00:00+00:00,-9.0,58020582,CONSTITUTION AVE NW,11025352,108.67954640000002
199176,1,2,0,38.930476,-77.023501,397967.80600000004,140289.242,0,38.930476,-77.023501,2017-02-06 05:00:00+00:00,4185.0,11040042,KEEFER PL NW,11051612,14.0969345
199181,1,1,0,38.885928,-77.012135,398952.641,135349.016,0,38.885928,-77.012135,2017-02-06 05:00:00+00:00,1333.0,14091202,1ST ST SW,14000102,11.505890699999998
199184,1,1,0,38.890586,-76.99153100000001,400734.75200000004,135860.235,0,38.890341,-76.991412,2017-02-06 05:00:00+00:00,12335.0,12001102,MASSACHUSETTS AVE NE,12059602,10.695387599999998
199205,1,1,0,38.917003,-77.037315,396763.935,138793.354,0,38.917012,-77.037391,2017-02-04 05:00:00+00:00,11463.0,11087232,16TH ST NW,11001602,77.9442537
199224,1,1,1,38.932608,-76.996167,400332.357,140525.024,0,38.932619,-76.995875,2019-08-08 04:00:00+00:00,,12000702,7TH ST NE,12000702,38.35
199509,1,1,0,38.916215,-77.021715,398115.30600000004,138702.851,0,38.916215,-77.021715,2017-02-06 05:00:00+00:00,13216.0,11036722,7TH ST NW,11000702,16.299175
199632,1,1,0,38.915572,-77.032287,397199.919,138634.429,0,38.915711,-77.032287,2019-02-15 05:00:00+00:00,11387.0,11084562,14TH ST NW,11001402,32.82
199705,1,1,0,38.899426,-76.936161,405537.721,136843.47400000002,0,38.899491999999995,-76.935797,2019-08-08 04:00:00+00:00,,12063252,NANNIE HELEN BURROUGHS AVE NE,12063252,65.97
199722,1,1,0,38.909240999999994,-77.043725,396198.94299999997,137916.741,0,38.909240999999994,-77.043725,2017-02-07 05:00:00+00:00,6642.0,11031202,NEW HAMPSHIRE AVE NW,11064222,19.210143399999996
200034,1,1,0,38.903741,-77.04001099999999,396529.43799999997,137321.328,0,38.903741,-77.04001099999999,2018-07-06 04:00:00+00:00,8858.0,11025152,L ST NW,11053492,0.038851
200057,1,1,0,38.865438,-76.989238,400912.775,133076.157,0,38.865438,-76.989238,2017-02-02 05:00:00+00:00,8148.0,13059452,V ST SE,13088462,23.3586923
200122,1,1,0,38.915872,-77.015958,398616.00899999996,138667.285,0,38.915925,-77.015744,2018-07-08 04:00:00+00:00,12909.0,11010612,T ST NW,11084562,19.537674499999998
200132,1,1,0,38.898314,-76.974171,402240.55700000003,136718.46,0,38.898373,-76.974317,2018-07-08 04:00:00+00:00,5630.0,12002102,BENNING RD NE,12015342,19.102929500000002
200234,1,1,0,38.901678000000004,-77.021916,398098.935,137091.775,0,38.901678000000004,-77.021878,2017-06-15 04:00:00+00:00,12493.0,11000702,K ST NW,11050892,47.9815754
200250,1,1,0,38.902774,-77.027039,397654.585,137213.497,0,38.902524,-77.027013,2019-11-03 04:00:00+00:00,,11001102,11TH ST NW,11001102,2.25
200769,1,1,0,38.902516,-77.00664300000001,399423.80600000004,137184.572,0,38.902448,-77.006117,2019-11-03 04:00:00+00:00,,12050892,K ST NE,12050892,21.27
200805,1,5,0,38.894387,-76.949694,404364.106,136283.40300000002,0,38.894633,-76.94976,2019-09-07 04:00:00+00:00,,12061162,MINNESOTA AVE NE,12061162,76.07
200821,1,1,0,38.915626,-76.999876,400010.74299999996,138639.831,0,38.918116999999995,-76.998303,2018-07-09 04:00:00+00:00,1683.0,12084562,,,-999.0
200858,1,1,0,38.966952,-77.076699,393353.076,144340.313,0,38.966944,-77.076724,2018-07-10 04:00:00+00:00,-9.0,36002342,CONNECTICUT AVE NW,11025152,26.676113399999995
200969,1,1,0,38.901844,-77.021955,398098.99799999996,137110.18,0,38.901844,-77.021955,2017-02-04 05:00:00+00:00,12493.0,11000702,K ST NW,11050892,28.7782447
201089,1,1,0,38.903739,-77.03540100000001,396929.364,137320.928,0,38.903706,-77.03485,2018-07-16 04:00:00+00:00,1829.0,11053492,15TH ST NW,11001502,23.9410034
201128,1,1,0,38.902463,-76.998349,400143.209,137184.18,0,38.902463,-76.998349,2017-02-11 05:00:00+00:00,6009.0,12050892,6TH ST NE,12000602,9.853517199999999
201181,1,1,0,38.922221,-77.009175,399215.795,139372.02800000002,0,38.922221,-77.009175,2017-02-10 05:00:00+00:00,11957.0,15065322,CHANNING ST NW,11021972,20.366003
201404,1,1,0,38.893478,-76.95094499999999,404255.625,136182.4,0,38.893253,-76.950765,2018-05-30 04:00:00+00:00,-9.0,47023912,CLAY PL NE,12023662,30.328891499999997
201434,1,1,0,38.92685,-76.984266,401364.357,139885.926,0,38.927929,-76.98413599999999,2018-07-14 04:00:00+00:00,5489.0,12040432,15TH ST NE,12001502,119.19381750000001
201776,1,1,0,38.916996000000005,-77.024221,397899.475,138792.225,0,38.91683,-77.024222,2018-07-17 04:00:00+00:00,11794.0,11087232,9TH ST NW,11000902,29.172579100000004
201782,1,1,0,38.897841,-77.029619,397430.664,136666.045,0,38.897959,-77.028949,2018-07-17 04:00:00+00:00,8028.0,11001302,G ST NW,11038612,70.2214915
201855,1,2,0,38.887532,-76.995361,400353.62,135466.047,0,38.887532,-76.995361,2018-07-18 04:00:00+00:00,-9.0,47055582,INDEPENDENCE AVE SE,13047972,28.61
201952,1,1,0,38.920818,-77.042097,396349.409,139217.076,0,38.921208,-77.042187,2018-07-18 04:00:00+00:00,11932.0,11001802,BELMONT RD NW,11014952,70.06020799999999
202015,1,1,0,38.920836,-77.029843,397412.751,139211.5,0,38.920836,-77.029843,2017-02-08 05:00:00+00:00,-9.0,47051092,13TH ST NW,11001302,14.249998399999999
202060,1,1,0,38.911126,-77.034809,396981.0,138140.914,0,38.911415999999996,-77.034802,2018-07-13 04:00:00+00:00,13062.0,11072862,15TH ST NW,11001502,38.59896679999999
202170,1,1,0,38.932633,-76.99616800000001,400332.223,140527.77300000002,0,38.932641,-76.99594,2019-05-14 04:00:00+00:00,15736.0,12000702,MONROE ST NE,12061422,36.168899100000004
202198,1,1,0,38.918124,-77.036551,396830.24,138916.704,0,38.918124,-77.036551,2017-02-08 05:00:00+00:00,1841.0,11088462,16TH ST NW,11001602,4.5562749
202235,1,1,0,38.85413,-76.985281,401277.62100000004,131813.43300000002,0,38.851558000000004,-76.981339,2018-07-13 04:00:00+00:00,12299.0,13082352,JASPER PL SE,13049532,13.576720199999999
202281,1,1,0,38.882793,-76.99153000000001,400734.88,134995.189,0,38.882622,-76.991502,2019-11-04 05:00:00+00:00,,13069812,11TH ST SE & E ST SE,13001102,19.11
202308,1,1,0,38.915989,-77.029377,397452.268,138680.55,0,38.916711,-77.029569,2018-07-14 04:00:00+00:00,-9.0,47074442,13TH ST NW,11001302,80.825349
202603,1,1,0,38.925296,-77.03981800000001,396547.24700000003,139714.09900000002,0,38.925,-77.03925799999999,2018-05-30 04:00:00+00:00,-9.0,47004722,,,-999.0
202796,1,1,0,38.972038,-77.028471,397532.794,144902.468,0,38.972038,-77.028578,2019-09-25 04:00:00+00:00,,11001332,ASPEN ST NW,11011572,26.64
203053,1,1,0,38.901288,-77.036546,396829.914,137048.859,0,38.901288,-77.036576,2017-06-16 04:00:00+00:00,11213.0,11001602,I ST NW,11047772,6.7802004
203127,1,1,0,38.872715,-76.971246,402495.17100000003,133876.75699999998,0,38.870728,-76.970903,2018-07-19 04:00:00+00:00,-9.0,47057102,25TH ST SE,13002502,232.1433225
203153,1,3,0,38.892143,-77.01359599999999,398816.85299999994,136033.214,0,38.892143,-77.01359599999999,2017-02-14 05:00:00+00:00,10385.0,11000202,CONSTITUTION AVE NW,11025352,7.6558385
203178,1,1,0,38.963797,-77.011554,398998.619,143987.334,0,38.963797,-77.011554,2018-07-19 04:00:00+00:00,4888.0,11016382,QUACKENBOS ST NW,11072932,0.0667558
203232,1,1,0,38.896477000000004,-76.951464,404210.37200000003,136515.268,0,38.896412,-76.957334,2018-07-19 04:00:00+00:00,1272.0,12051802,36TH ST NE,12003602,353.69371129999996
203291,1,1,0,38.89208,-77.011499,399002.419,136026.2,0,38.89201,-77.011499,2019-05-15 04:00:00+00:00,12390.0,11025352,1ST ST NW,11000102,59.1347532
203410,2,1,0,38.88128,-77.021906,398099.3,134827.42,0,38.881225,-77.021837,2018-05-30 04:00:00+00:00,3865.0,14000702,G ST SW,14038612,8.512673199999998
203415,1,1,0,38.893989000000005,-77.010692,399070.26,136326.89,0,38.893989000000005,-77.010692,2019-11-05 05:00:00+00:00,,11026912,LOUISIANA AVE NW,11057132,5.28
203450,1,1,0,38.969714,-77.03683000000001,396808.354,144644.718,0,38.972359999999995,-77.036078,2018-07-20 04:00:00+00:00,4199.0,11088792,16TH ST NW,11001602,271.4078673
203462,1,1,0,38.899634000000006,-77.040287,396505.333,136865.426,0,38.899287,-77.040648,2018-07-19 04:00:00+00:00,-9.0,47085592,,,-999.0
203490,1,1,0,38.893578000000005,-76.993759,400541.38,136192.44,0,38.893578000000005,-76.993759,2019-11-05 05:00:00+00:00,,12000902,C ST NE,12019822,0.04
203560,1,1,0,38.939453,-77.075304,393471.464,141287.601,0,38.939444,-77.07509499999999,2019-05-15 04:00:00+00:00,11480.0,11076892,WISCONSIN AVE NW,11094052,12.274448199999998
203599,1,1,0,38.913879,-77.02599000000001,397745.94,138446.23,0,38.914128999999996,-77.027079,2018-07-20 04:00:00+00:00,7223.0,11001002,S ST NW,11077672,94.5536918
203640,1,1,0,38.886648,-76.92573399999999,406444.25899999996,135425.545,0,38.886648,-76.92573399999999,2017-02-15 05:00:00+00:00,6662.0,13005302,ASTOR PL SE,13011632,9.737138900000001
203644,1,1,0,38.918408,-77.038887,396627.665,138949.411,0,38.918408,-77.038887,2017-02-15 05:00:00+00:00,9170.0,11036722,ONTARIO RD NW,11067402,0.0477615
203738,1,1,0,38.899987,-77.048941,395764.32,136904.87699999998,0,38.899987,-77.048941,2017-02-15 05:00:00+00:00,11768.0,11002202,H ST NW,11042442,46.6217615
203803,1,1,0,38.877572,-77.017701,398466.65,134415.482,0,38.877572,-77.017701,2017-02-15 05:00:00+00:00,14208.0,14000402,M ST SW,14057852,123.57092
203804,1,1,0,38.894683,-77.004712,399591.157,136327.079,0,38.894683,-77.004712,2017-02-15 05:00:00+00:00,6689.0,12026912,1ST ST NE,12000102,102.7752558
203935,1,1,0,38.887504,-77.027935,397576.38399999996,135525.34699999998,0,38.887504,-77.027935,2017-02-16 05:00:00+00:00,11277.0,14047972,12TH EXPY SW,14001242,13.8118071
204019,1,1,0,38.909652,-77.033565,397088.79799999995,137977.25,0,38.909533,-77.033369,2019-11-05 05:00:00+00:00,,11068382,P ST NW,11068382,66.44
204289,1,1,0,38.892957,-77.012169,398944.28,136123.539,0,38.892958,-77.01224,2018-07-22 04:00:00+00:00,6104.0,11000102,LOUISIANA AVE NW,11057132,12.581823599999998
204412,1,1,0,38.922004,-77.042823,396286.525,139348.732,0,38.92216,-77.042865,2019-11-08 05:00:00+00:00,,47089332,BILTMORE ST NW,11015732,30.54
204424,1,1,0,38.887223,-76.99511899999999,400423.47,135486.876,0,38.887358,-76.995153,2019-11-05 05:00:00+00:00,,47055572,INDEPENDENCE AVE SE,13047972,31.02
204647,1,1,0,38.898613,-77.01248000000001,398928.816,136754.642,0,38.898613,-77.01248000000001,2017-02-16 05:00:00+00:00,12862.0,11064282,MASSACHUSETTS AVE NW,11059602,27.424740999999997
204742,1,1,0,38.887567,-77.02854,397523.87200000003,135525.5,0,38.887444,-77.028226,2018-07-24 04:00:00+00:00,13240.0,14047972,12TH ST SW,14001202,16.6012789
204821,1,1,0,38.850845,-76.97346999999999,402302.888,131448.99599999998,0,38.851068,-76.97333,2018-05-31 04:00:00+00:00,6627.0,13002302,ALABAMA AVE SE,13009362,37.1142445
204844,1,1,0,38.909988,-77.047825,395852.015,138015.12,0,38.909632,-77.042275,2018-07-02 04:00:00+00:00,-9.0,47084422,P ST NW,11068382,481.18018689999997
204917,1,1,0,38.931087,-77.010439,399094.875,140371.83,0,38.931087,-77.010439,2017-02-09 05:00:00+00:00,2931.0,11048752,1ST ST NW,11000102,149.4321042
205166,1,1,0,38.946386,-76.97771800000001,401931.54,142054.79,0,38.945211,-76.978996,2019-08-10 04:00:00+00:00,,12073712,MICHIGAN AVE NE,12060582,13.07
205440,1,1,0,38.916990000000006,-77.023955,397922.52,138791.62,0,38.916954,-77.02395,2019-08-10 04:00:00+00:00,,11000902,9TH ST NW & FLORIDA AVE NW,11000902,4.04
205502,1,2,0,38.909813,-77.034296,397025.41,137977.25,0,38.909813,-77.034296,2019-11-06 05:00:00+00:00,,11068382,P ST NW,11068382,29.04
205666,1,1,0,38.904567,-76.99641,400292.83,137412.263,0,38.904567,-76.99641,2017-02-19 05:00:00+00:00,-9.0,47042962,MORTON PL NE,12062332,26.4886859
205701,1,1,0,38.914093,-77.04190799999999,396365.461,138470.52800000002,0,38.913939,-77.039506,2019-11-05 05:00:00+00:00,,11077672,NEW HAMPSHIRE AVE NW,11064222,26.24
